ENTR,0.001,
REW,-0.0156666666666667,
lr,0.000192,
a,-0.31241363,
c,0.10070833,
;,7747.473277490456,
+,0.0,
<,1.5023333333333333,
>,0.0,
ENTR,0.001,
REW,-0.19433333333333336,
lr,0.000192,
a,0.16324346,
c,0.081657186,
;,7847.964562521449,
+,0.0,
<,1.5340222222222222,
>,0.0,
ENTR,0.001,
REW,-0.3038333333333334,
lr,0.000192,
a,0.13887216,
c,0.06505955,
;,7805.520391347692,
+,0.0,
<,1.503088888888889,
>,0.0,
ENTR,0.001,
REW,-0.20650000000000002,
lr,0.000192,
a,0.19781534,
c,0.067586966,
;,7635.221036373228,
+,0.0,
<,1.4432222222222222,
>,0.0,
ENTR,0.001,
REW,0.1408333333333333,
lr,0.000192,
a,0.14096335,
c,0.042545736,
;,7576.215093188332,
+,0.0,
<,1.4699111111111112,
>,0.0,
ENTR,0.001,
REW,0.010333333333333304,
lr,0.000192,
a,0.03384995,
c,0.13864878,
;,7800.700499443265,
+,0.0,
<,1.472,
>,0.0,
ENTR,0.001,
REW,-0.20300000000000004,
lr,0.000192,
a,0.5029932,
c,0.1093175,
;,8060.229182242221,
+,0.0,
<,1.512888888888889,
>,0.0,
ENTR,0.001,
REW,-0.2745,
lr,0.000192,
a,-0.028669614,
c,0.0628809,
;,7801.993141774014,
+,0.0,
<,1.4381111111111111,
>,0.0,
ENTR,0.001,
REW,-0.2951666666666667,
lr,0.000192,
a,-0.016252803,
c,0.10187759,
;,8061.273568897371,
+,0.0,
<,1.4871777777777777,
>,0.0,
ENTR,0.001,
REW,-0.1096666666666667,
lr,0.000192,
a,-0.5360473,
c,0.08253037,
;,8152.556871631776,
+,0.0,
<,1.5066444444444445,
>,0.0,
ENTR,0.001,
REW,-0.25483333333333336,
lr,0.000192,
a,0.32475626,
c,0.12523532,
;,8379.154329780036,
+,0.0,
<,1.5338666666666667,
>,0.0,
ENTR,0.001,
REW,-0.527,
lr,0.000192,
a,-0.15164779,
c,0.046652127,
;,7782.40305935051,
+,0.0,
<,1.5723333333333334,
>,0.0,
ENTR,0.001,
REW,0.09216666666666666,
lr,0.000192,
a,-0.059165865,
c,0.026109302,
;,8024.943728556797,
+,0.0,
<,1.6696666666666666,
>,0.0,
ENTR,0.001,
REW,-0.2133333333333333,
lr,0.000192,
a,0.25302875,
c,0.044579946,
;,8187.333011405995,
+,0.0,
<,1.6662,
>,0.0,
ENTR,0.001,
REW,-0.43716666666666665,
lr,0.000192,
a,0.059443183,
c,0.08842291,
;,8108.555017091886,
+,0.0,
<,1.5336,
>,0.0,
ENTR,0.001,
REW,-0.39816666666666667,
lr,0.000192,
a,-0.053551078,
c,0.04303397,
;,8244.603373817363,
+,0.0,
<,1.7324444444444445,
>,0.0,
ENTR,0.001,
REW,-0.5560000000000002,
lr,0.000192,
a,0.37300676,
c,0.035017353,
;,8316.907930095997,
+,0.0,
<,1.7324444444444445,
>,0.0,
ENTR,0.001,
REW,-0.5876666666666668,
lr,0.000192,
a,-0.77333146,
c,0.12681533,
;,8267.015008960068,
+,0.0,
<,1.7324666666666666,
>,0.0,
ENTR,0.001,
REW,-0.5696666666666667,
lr,0.000192,
a,0.3488588,
c,0.055135928,
;,8446.422546472106,
+,0.0,
<,1.6598444444444445,
>,0.0,
ENTR,0.001,
REW,-0.6016666666666667,
lr,0.000192,
a,0.013769902,
c,0.15285362,
;,8236.725612558479,
+,0.0,
<,1.5948666666666667,
>,0.0,
ENTR,0.001,
REW,-0.3801666666666667,
lr,0.000192,
a,-0.35832912,
c,0.093902454,
;,8109.012264130704,
+,0.0,
<,1.5150444444444444,
>,0.0,
ENTR,0.001,
REW,-0.3305,
lr,0.000192,
a,0.03331217,
c,0.08376144,
;,8195.371814057344,
+,0.0,
<,1.399911111111111,
>,0.0,
ENTR,0.001,
REW,-0.3955,
lr,0.000192,
a,-0.37292677,
c,0.10113795,
;,8137.185487329704,
+,0.0,
<,1.408088888888889,
>,0.0,
ENTR,0.001,
REW,-0.39266666666666666,
lr,0.000192,
a,-0.06905572,
c,0.05917685,
;,8235.378759823323,
+,0.0,
<,1.5217555555555555,
>,0.0,
ENTR,0.001,
REW,-0.4743333333333332,
lr,0.000192,
a,-0.1343833,
c,0.090126395,
;,8121.24321919931,
+,0.0,
<,1.4547333333333334,
>,0.0,
ENTR,0.001,
REW,-0.37766666666666665,
lr,0.000192,
a,0.27053812,
c,0.048633907,
;,7912.0844888886695,
+,0.0,
<,1.4989555555555556,
>,0.0,
ENTR,0.001,
REW,0.11116666666666664,
lr,0.000192,
a,0.6177832,
c,0.05599171,
;,7763.22169503337,
+,0.0,
<,1.4514,
>,0.0,
ENTR,0.001,
REW,0.0050000000000000626,
lr,0.000192,
a,-0.35854888,
c,0.052658588,
;,7498.925361275601,
+,0.0,
<,1.4796666666666667,
>,0.0,
ENTR,0.001,
REW,0.18683333333333343,
lr,0.000192,
a,-0.4292955,
